2025-12-21 08:08:27: Server: SSH-2.0-OpenSSH_9.6p1 Ubuntu-3ubuntu13.14
2025-12-21 08:08:27: Server KEXes: sntrup761x25519-sha512@openssh.com,curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,ext-info-s,kex-strict-s-v00@openssh.com
2025-12-21 08:08:27: Server Host Keys: rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519
2025-12-21 08:08:27: Chosen Host Key: ssh-ed25519
2025-12-21 08:08:27: Ciphers: chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com
2025-12-21 08:08:27: MACs: umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1
2025-12-21 08:08:27: Auth: start: publickey
2025-12-21 08:08:27: Auth: publickey: no keys available
2025-12-21 08:08:27: Auth: start: password
2025-12-21 08:08:28: -- Analysis Started by On File Change, After Delay
2025-12-21 08:08:28: /.git/objects/47/8001a22a246a4a96e49f176880042c7af132d6: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/47/cd586e5a5b262f28a44ec3cd4741f19f97ad85: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/48/1953c8f9c14cf81ce25428c171bc4933627765: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/48/702e4ce07ddf06989814a5fb0fdbc99a9f71a2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/48/7bc973e35ad77ab27e4bc3e34e60e6ab33b56d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/48/b5c59ec891ea4a9c33a67e6fe563fcc9902aa6: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/49/9d8333a512ea96bf23a17b0cfe77323513b0d0: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/49/d015e8251dc2d0d818586e5252ec3223e6d930: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/49/dd3a41ca58f45708a50f87ad8fb49643d9c4ac: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/49/f5f54eafe1905cdaf7d55dc1e41782d078537a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4a/0e900095d22bce748cfcf4fe973fd3b9a45a39: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4a/397fd1798185b03577ab8000fc79d08f9562a1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/4b6039d8de8f57ed46ed4d68fe441ea5dfa9d4: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/537cb4ab6b7fa9a2f3685d157137863d96e649: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/58c4a071a5ed96aba2d421d867c68861006758: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/78ab7b6cfeb1d6c2967485478646b9bb281186: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/9220d6598116e00dce80b8ace271daedcf6785: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/a1a1636bba7a3c649c89de1c2ba546f0ca62a6: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4b/b8beeeb332e57f47efeb5bcb7f99f0215b57a4: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4c/a3e6f140fb41c92c70a684128f18f9fc70230f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4d/0db418f7fe07f89d44a0df4e8aec42b40dbe9a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4e/1b4e633a128600affdd86e4d9f81ab82a49e88: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4e/229abdc0c2f317be034b2e62047bfde33b922d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4e/942d953bc205e0337f64865556808804348df1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4e/a3db06deccd078ae41e4736fd5a38c63f9eb3e: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4f/3842606b98b401421610290dc700c8e4de3493: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/4f/c53a257bdee1bc2e36fcb9c5c10ed6206916fd: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/50/980e34e24a78fb5351c62c82759ee4cad65115: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/50/b4a2d95be56f6e550db2c082b27bb8cb951c2f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/52/14b4d17bee1e86edbeb7a06c45a6110b749820: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/52/2a5064bdd06a317395310e2817d3defd4dbc0c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/52/b0a09646ea6033d30a35a34023ea49ba9c226e: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/52/d75ab7cc7586f1bfdcd501f46e02952cb3ec5f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/53/8c3d7a8279d4f7da3391431ec0ef9ec4bcc9ee: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/53/fd5aff5cccd5e7d3e612efe1b9ef5879ab8e99: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/54/8808f10744273ddaf0d591f8aa68730222d986: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/54/be3304238ed9608de737531f7610436783e0c2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/55/5e6293fdad2b92a4bbb491eabe129820a5b03c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/55/a4e3c7b2326daab5d3648196f0125030ddb9a2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/55/c1f9acf41927898384afb2cb840eb6a4dcc410: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/56/927fa506141e22558170392b99d5dd02c0d690: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/56/e6357e6e8a842c081db385ae0e06770c421e89: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/57/06fb924ba439fcc8d5d075ed44cf7fa95c0d04: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/57/0a18d1fc7d42bb86cc1f7d3fac93e573907217: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/57/bbf4a2178d9507eb39d4f7e637340fa3a9d7f9: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/57/c94e5a62a79ad1cfd2b1b237098f2cd01aefe8: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/58/0fb7c75d53d2d5b152b4b301d71f01e4063771: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/58/10193596646a9a086912444c8cb5588482f20d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/58/21fe4129a4d9d161efa0606db3580b51157494: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/58/226f0fc5678d26dd0c5db48794cc7e9ac10ce1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/58/c70cb4c607d9f066316ac4d230d8b277fca61b: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/59/32ca41061c84c08316597011e8b339f62208dd: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5a/6d73fe34140d6843b906086f862073e2ba9beb: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5a/f3f6fc0355f6b135922237c289f9bb327f4843: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5c/0a6f7e1259c9e8e8df604aa1cd5eb276ce5f97: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5d/09ebbb090329c0dc1320207be034b3f30eee54: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5d/732135dbe635df87f520ba2a6c564f4de0853f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5d/857706adc4f883f6cd73b09bd9b3a63898817f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5d/9bbaa8e1bc86008e799f41f80a08b4cc27c1b6: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5e/b99730c7704f1f459b4d452f41df5be7f1154c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5e/f169f74b6309891395d99638912fcbf03106de: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/5f/60dd37ed7c512bc1fdcfb778343bf0ca4be93d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/60/487c6336e90494aea1cadd20090db080466eaf: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/60/e8f4645b371f4d9ecabd693b16170e63e42461: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/60/fcd0567d39f4194217f2d70be068ce6b18c892: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/61/6aad885728d3fd10f865b610f011df8d3558fe: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/62/930deb67e1f5e05a4290701045b885b87f43bf: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/63/281bd3a5248b3537bbd66008617f9a157d4696: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/63/363b11ce70a4e5e4de0e3d003d24e1161a9e64: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/63/3f88355affba0b3a37c3bba759cde7d0cffd03: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/63/83b241d40d6ecaf3ec7a2ab0420a9eb13977c0: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/63/b14d87bb3f7b18ab37197b43d8577b20db19cf: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/64/6b6cb799b9ed22952c18bc0c74d13c2ca5f226: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/64/7363c4aff083a33ba5817a0b878bf08d65fb75: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/65/8d24ecebe935dc722896e1cf7395e03a8111e0: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/66/44c9deb395236d45b6c4ce5e6012d0efac5aa3: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/66/8261d86e70fc046b9ad16d1e2bc14939194028: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/66/fca67b33ba1bbe9ac87cfd431af5bcd411d024: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/67/397a79fe2e4a94f160cc989a2529f59b7037d7: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/67/6d9ecf2c254b67a429cef9835bc98b12026c70: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/67/bb2f8207961cd7c1996251e209356e7aadb375: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/67/ea0cfb96dc235b353ee8bc274b475221937023: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/4591b7c7f31e9a889dfb5a4fd28c6598c4f026: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/476d9f71bd71bea2b84ba4b5d57cc457bb06c4: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/5b4a5fedd2705c6d152a98a1e7eaeaafee5fb2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/6d6e23068b738f7aab869d17f46759e2a6f2d1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/8981646ebb559805717f1863177f970a2183c9: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/bac2e36b4fc637c4f31d5a1a955aea151a5fc8: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/68/cee1e8348b29d6766bc1224de0812edd857525: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/69/0014cee97559d5a769f9bd98d3281eb32dc0d9: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/69/34106017a2108d565d9300b506a7505ef8398a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6a/d821b5834ad1bf8468d22916d0bfdbb4863574: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6a/f33043c78b2394ce9d984bb911cb8e84f5441f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6b/beb08adda12cf5725706b58e83b04fb154f705: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6b/d9864d0b1e21d3592c15709f99d0f658b36abd: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6b/f10ebdec11947c035c713bb496b814467a517c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6c/3ee9eaac2656e3068be91f17524918e29afbcf: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6c/6f4ad53b7411eb198deec0412098c365ea9ec7: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6c/89d51dc8c1896d9419c7e70283f452df922e91: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6c/d93485ba73cd3cf9c4976e6fb9864289584f42: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6d/418ccc6841fd8a3ac3bcba064a6fd9f2e3f15d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6d/44c7c7740abecf7c4aed1a15be36b8d953d6a1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6d/5a36c7d77d934827450215aa52133ca0e0f7dc: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6e/7a65d3dad743d4d0755edafc898c677e379440: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6e/95e643a5aa791fb3ab3464cb31f32beab983ed: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6f/5b7d278c7774dcca3e657b6ed6144fb542225d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6f/5df6d1aeaa60ec1f169e5c1f9ec9e24c3724e7: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6f/996b32af6a382c3c40d9662324637c59a438c6: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/6f/9d99528faffe4b6d2ac10c1965ae251fa2c4d1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/70/1ed300047a112d8e7301e9b82365f2144a579d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/70/b298a32d73838c1054923a035ea594a8291e85: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/70/ecd7cdd849e5dccb0391c7e8a1f7daa24deb9e: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/70/fbdbbd41af99b18d86d7a0a832df97053c71b8: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/71/0c7376886da4e6ae76af824852037fef07e60b: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/71/5a06b97d578d349a9261a395993b77c9f27e1e: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/72/0aef6b2bda7591a3c853a338dd033fd592528c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/72/466a51f6fa13f3806a36ecf8e85ba9fef1b1fa: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/72/4d6bb7a73afb39629e21ca970b5300228399e3: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/72/9e4dcb7fa082ba05c7b123f1cf09c2c8438e6a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/72/b17bbb541bd0f4bdb4426dfe75a096fd980c7b: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/0caf122d8bb1ab57fd4ccf14b4d6368cd948fe: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/22322ec55d1b6f8e25488de1eb41f533585e34: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/28c162498a8e6fb764ad1d2c8b9879836ddab4: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/68bf984374644c52bef70455bd7e6349239d49: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/7516b804788fa6beab0fccd947bb551dba1ec1: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/8b95ec2fb7a5f54c429833e3fdc1c5776286d5: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/73/9375c2a2e2b9facb85e290c35bc0c3918a8d3f: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/74/46b639a88a24bf1482e6ddfcf2591d391dde03: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/74/f7f3dd3e4c03ad080755abb4335f570766b02d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/75/2c494cf78d80df5446eafdcf87f409791d2fd2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/75/5390b74e9b331d1fcc24c3668ed245626402a9: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/75/68654d6337542fefdf316b4087c93fe513e3f8: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/75/9f1110dbfe21db825562d9d14d036a8151e340: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/75/e5714d9555a57335ba8d9b79b1ab2162fa981a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/76/08b6a3d1f7b0fc77752ef57e639aa05d6bfd9d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/76/947567f908ab10ce72a324891f26c0342f3bdc: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/76/d4e835285ddc237687da8741a126eefc08ae70: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/78/c05d8b9fea4157781af917d6fc6398db1b99fa: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/78/fd6637fae38f256323f9b4e62011d084c6915b: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/79/0b77ad75377ce1c5b82aaef842cd42639dbe13: Parent folder conflict propagated down to children
