#1
#	time	volume.medium.T	volume.medium.p	der(volume.medium.T)	der(volume.medium.p)	der(volume.U)	der(volume.m)	der(volume.medium.d)	der(volume.medium.u)	der(volume.ports[5].h_outflow)	boundary.medium.MM	boundary.medium.R_s	boundary.medium.T_degC	boundary.medium.X[1]	boundary.medium.d	boundary.medium.p_bar	boundary.medium.u	boundary1.medium.MM	boundary1.medium.R_s	boundary1.medium.T_degC	boundary1.medium.X[1]	boundary1.medium.d	boundary1.medium.p_bar	boundary1.medium.u	boundary11.medium.MM	boundary11.medium.R_s	boundary11.medium.T_degC	boundary11.medium.X[1]	boundary11.medium.d	boundary11.medium.p_bar	boundary11.medium.u	m_flow_orifice1.m_flow_dat	m_flow_orifice1.port_a.m_flow	m_flow_orifice1.port_b.m_flow	m_flow_par_test.port_a.m_flow	m_flow_par_test.port_b.m_flow	orifice.A_mean	orifice.F_p	orifice.I	orifice.Ib_flow	orifice.V_flow	orifice.d	orifice.dp	orifice.dp_fg	orifice.m_flow	orifice.pathLength	orifice.port_a_T	orifice.port_b_T	orifice1.A_mean	orifice1.F_p	orifice1.I	orifice1.Ib_flow	orifice1.V_flow	orifice1.d	orifice1.dp	orifice1.dp_fg	orifice1.pathLength	orifice1.port_a_T	orifice1.port_b_T	orifice2.A_mean	orifice2.F_p	orifice2.I	orifice2.Ib_flow	orifice2.V_flow	orifice2.d	orifice2.dp	orifice2.dp_fg	orifice2.m_flow	orifice2.pathLength	orifice2.port_a_T	orifice2.port_b_T	volume.Hb_flow	volume.U	volume.Wb_flow	volume.heatTransfer.heatPorts[1].Q_flow	volume.heatTransfer.surfaceAreas[1]	volume.m	volume.m_flow_turbulent[1]	volume.m_flow_turbulent[2]	volume.m_flow_turbulent[3]	volume.m_flow_turbulent[4]	volume.m_flow_turbulent[5]	volume.mb_flow	volume.medium.MM	volume.medium.R_s	volume.medium.T_degC	volume.medium.X[1]	volume.medium.d	volume.medium.p_bar	volume.medium.u	volume.portAreas[1]	volume.portAreas[2]	volume.portAreas[3]	volume.portAreas[4]	volume.portAreas[5]	volume.portInDensities[1]	volume.portInDensities[2]	volume.portInDensities[3]	volume.portInDensities[4]	volume.portInDensities[5]	volume.portVelocities[1]	volume.portVelocities[2]	volume.portVelocities[3]	volume.portVelocities[4]	volume.portVelocities[5]	volume.ports[5].h_outflow	volume.ports[4].m_flow	volume.ports[5].m_flow	volume.ports_E_flow[1]	volume.ports_E_flow[2]	volume.ports_E_flow[3]	volume.ports_E_flow[4]	volume.ports_E_flow[5]	volume.ports_H_flow[1]	volume.ports_H_flow[2]	volume.ports_H_flow[3]	volume.ports_H_flow[4]	volume.ports_H_flow[5]	volume.ports_penetration[1]	volume.ports_penetration[2]	volume.ports_penetration[3]	volume.ports_penetration[4]	volume.ports_penetration[5]	volume.s[1]	volume.s[2]	volume.s[3]	volume.s[4]	volume.s[5]	boundary.ports[1].m_flow	boundary1.ports[1].m_flow	boundary1.ports[2].m_flow	boundary1.ports[3].m_flow	boundary11.ports[1].m_flow	m_flow_orifice1.port_a.p	m_flow_orifice1.port_b.h_outflow	m_flow_par_test.port_a.p	m_flow_par_test.port_b.h_outflow	orifice.F_fg	orifice.port_a.h_outflow	orifice.port_a.m_flow	orifice.port_b.m_flow	orifice.port_b.p	orifice1.F_fg	orifice1.m_flow	orifice1.port_a.m_flow	orifice1.port_a.p	orifice1.port_b.h_outflow	orifice1.port_b.m_flow	orifice2.F_fg	orifice2.port_a.m_flow	orifice2.port_a.p	orifice2.port_b.h_outflow	orifice2.port_b.m_flow	volume.Qb_flow	volume.heatTransfer.Q_flows[1]	volume.heatTransfer.Ts[1]	volume.heatTransfer.heatPorts[1].T	volume.heatTransfer.states[1].T	volume.heatTransfer.states[1].p	volume.medium.h	volume.medium.state.T	volume.medium.state.p	volume.ports[1].h_outflow	volume.ports[2].h_outflow	volume.ports[3].h_outflow	volume.ports[4].h_outflow	volume.ports[1].m_flow	volume.ports[2].m_flow	volume.ports[3].m_flow	volume.ports[1].p	volume.ports[2].p	volume.ports[3].p	volume.ports[4].p	volume.ports[5].p	volume.vessel_ps_static[1]	volume.vessel_ps_static[2]	volume.vessel_ps_static[3]	volume.vessel_ps_static[4]	volume.vessel_ps_static[5]
	double table01(102,179)																																																																																																																																																																																		
	6.2	288.150000000111	146611.332103301	-2.37839977999E-09	2.1840766181593E-07	5.3159965319E-10	1.727091E-14	1.727090693E-11	-1.70584512476038E-06	-2.38856769503376E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077068	0	0	0	0	7.85398163397448E-05	-4.1931361712304	0	0	0.0165045405114783	2.09524461594063	53388.6678966994	53388.6678966994	0.0399075811346508	0	288.15	288.15	7.85398163397448E-05	-3.66084546274408	0	0	0.0180117487778897	1.49075064189003	46611.3321033006	46611.3321033006	0	288.150000000111	288.150000000111	1.96349540849362E-05	-0.915211365686021	0	0	0.00454411230833266	1.49075064189003	46611.3321033006	46611.3321033006	0.00798151622692671	0	288.150000000108	288.150000000108	5.3159965319E-10	364.873583510271	0	0	0.0483597586204941	0.00177251333567885	1E+060	1E+060	1E+060	1E+060	1E+060	1.727091E-14	0.0289651159	287.051224952979	15.0000000001111	1	1.77251333567885	1.46611332103301	205850.966627864	0	0	0	0	0	1.77251333567954	1.77251333567954	1.77251333567954	1.77251333567885	1.77251333567885	0	0	0	0	0	288564.777098097	0	0	0	0	0	0	0	11515.9222546403	-9212.73780371179	-2303.18445092795	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346508	0.0319260649077068	0	0	0.00798151622692671	146611.332103301	288564.777098097	146611.332103301	288564.777098097	4.1931361712304	288564.777098097	0.0399075811346508	-0.0399075811346508	146611.332103301	3.66084546274408	0.0319260649077068	0.0319260649077068	146611.332103301	288564.777098097	-0.0319260649077068	0.915211365686021	0.00798151622692671	146611.332103301	288564.777098097	-0.00798151622692671	0	0	288.150000000111	288.150000000111	288.150000000111	146611.332103301	288564.777098097	288.150000000111	146611.332103301	288564.777098097	288564.777098097	288564.777098097	288564.777098097	0.0399075811346508	-0.0319260649077068	-0.00798151622692671	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301
	6.3	288.150000000107	146611.332103301	-2.27779693868E-09	2.1162642329901E-07	5.1522874855E-10	1.657008E-14	1.657007864E-11	-1.63369036431035E-06	-2.28753476575301E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077073	0	0	0	0	7.85398163397448E-05	-4.19313617123037	0	0	0.0165045405114783	2.09524461594065	53388.667896699	53388.667896699	0.0399075811346507	0	288.15	288.15	7.85398163397448E-05	-3.66084546274411	0	0	0.0180117487778896	1.49075064189005	46611.332103301	46611.332103301	0	288.150000000106	288.150000000106	1.96349540849362E-05	-0.915211365686029	0	0	0.00454411230833263	1.49075064189005	46611.332103301	46611.332103301	0.00798151622692682	0	288.150000000103	288.150000000103	5.1522874855E-10	364.873583510272	0	0	0.0483597586204941	0.00177251333567889	1E+060	1E+060	1E+060	1E+060	1E+060	1.657008E-14	0.0289651159	287.051224952979	15.0000000001065	1	1.77251333567889	1.46611332103301	205850.966627861	0	0	0	0	0	1.77251333567954	1.77251333567954	1.77251333567954	1.77251333567889	1.77251333567889	0	0	0	0	0	288564.777098092	0	0	0	0	0	0	0	11515.9222546402	-9212.73780371177	-2303.18445092794	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346507	0.0319260649077073	0	0	0.00798151622692682	146611.332103301	288564.777098092	146611.332103301	288564.777098092	4.19313617123037	288564.777098092	0.0399075811346507	-0.0399075811346507	146611.332103301	3.66084546274411	0.0319260649077073	0.0319260649077073	146611.332103301	288564.777098092	-0.0319260649077073	0.915211365686029	0.00798151622692682	146611.332103301	288564.777098092	-0.00798151622692682	0	0	288.150000000107	288.150000000107	288.150000000107	146611.332103301	288564.777098092	288.150000000107	146611.332103301	288564.777098092	288564.777098092	288564.777098092	288564.777098092	0.0399075811346507	-0.0319260649077073	-0.00798151622692682	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301	146611.332103301
	6.4	288.150000000102	146611.332103302	-2.18235788542E-09	1.9992206903563E-07	4.8657966545E-10	1.584149E-14	1.584149478E-11	-1.56523919596991E-06	-2.191687700265E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077077	0	0	0	0	7.85398163397448E-05	-4.19313617123034	0	0	0.0165045405114782	2.09524461594066	53388.6678966986	53388.6678966986	0.0399075811346505	0	288.15	288.15	7.85398163397448E-05	-3.66084546274415	0	0	0.0180117487778896	1.49075064189006	46611.3321033015	46611.3321033015	0	288.150000000102	288.150000000102	1.96349540849362E-05	-0.915211365686037	0	0	0.00454411230833261	1.49075064189006	46611.3321033015	46611.3321033015	0.00798151622692693	0	288.150000000099	288.150000000099	4.8657966545E-10	364.873583510273	0	0	0.0483597586204941	0.00177251333567892	1E+060	1E+060	1E+060	1E+060	1E+060	1.584149E-14	0.0289651159	287.051224952979	15.0000000001019	1	1.77251333567892	1.46611332103302	205850.966627857	0	0	0	0	0	1.77251333567955	1.77251333567955	1.77251333567955	1.77251333567892	1.77251333567892	0	0	0	0	0	288564.777098087	0	0	0	0	0	0	0	11515.9222546402	-9212.73780371175	-2303.18445092794	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346505	0.0319260649077077	0	0	0.00798151622692693	146611.332103302	288564.777098087	146611.332103302	288564.777098087	4.19313617123034	288564.777098087	0.0399075811346505	-0.0399075811346505	146611.332103302	3.66084546274415	0.0319260649077077	0.0319260649077077	146611.332103302	288564.777098087	-0.0319260649077077	0.915211365686037	0.00798151622692693	146611.332103302	288564.777098087	-0.00798151622692693	0	0	288.150000000102	288.150000000102	288.150000000102	146611.332103302	288564.777098087	288.150000000102	146611.332103302	288564.777098087	288564.777098087	288564.777098087	288564.777098087	0.0399075811346505	-0.0319260649077077	-0.00798151622692693	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302
	6.5	288.150000000097	146611.332103302	-2.07950791048E-09	1.9313629217331E-07	4.7020876082E-10	1.512679E-14	1.512678871E-11	-1.49147273761195E-06	-2.08839803061482E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077082	0	0	0	0	7.85398163397448E-05	-4.1931361712303	0	0	0.0165045405114782	2.09524461594068	53388.6678966981	53388.6678966981	0.0399075811346503	0	288.15	288.15	7.85398163397448E-05	-3.66084546274418	0	0	0.0180117487778895	1.49075064189008	46611.3321033019	46611.3321033019	0	288.150000000097	288.150000000097	1.96349540849362E-05	-0.915211365686045	0	0	0.00454411230833258	1.49075064189008	46611.3321033019	46611.3321033019	0.00798151622692704	0	288.150000000094	288.150000000094	4.7020876082E-10	364.873583510274	0	0	0.0483597586204941	0.00177251333567895	1E+060	1E+060	1E+060	1E+060	1E+060	1.512679E-14	0.0289651159	287.051224952979	15.0000000000973	1	1.77251333567895	1.46611332103302	205850.966627854	0	0	0	0	0	1.77251333567955	1.77251333567955	1.77251333567955	1.77251333567895	1.77251333567895	0	0	0	0	0	288564.777098083	0	0	0	0	0	0	0	11515.9222546401	-9212.73780371173	-2303.18445092793	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346503	0.0319260649077082	0	0	0.00798151622692704	146611.332103302	288564.777098083	146611.332103302	288564.777098083	4.1931361712303	288564.777098083	0.0399075811346503	-0.0399075811346503	146611.332103302	3.66084546274418	0.0319260649077082	0.0319260649077082	146611.332103302	288564.777098083	-0.0319260649077082	0.915211365686045	0.00798151622692704	146611.332103302	288564.777098083	-0.00798151622692704	0	0	288.150000000097	288.150000000097	288.150000000097	146611.332103302	288564.777098083	288.150000000097	146611.332103302	288564.777098083	288564.777098083	288564.777098083	288564.777098083	0.0399075811346503	-0.0319260649077082	-0.00798151622692704	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302
	6.6	288.150000000093	146611.332103302	-1.98376160102E-09	1.8216221286865E-07	4.4337866711E-10	1.440514E-14	1.440514374E-11	-1.42280119779209E-06	-1.99224239538094E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077086	0	0	0	0	7.85398163397448E-05	-4.19313617123027	0	0	0.0165045405114781	2.0952446159407	53388.6678966977	53388.6678966977	0.0399075811346502	0	288.15	288.15	7.85398163397448E-05	-3.66084546274421	0	0	0.0180117487778894	1.4907506418901	46611.3321033023	46611.3321033023	0	288.150000000093	288.150000000093	1.96349540849362E-05	-0.915211365686054	0	0	0.00454411230833256	1.4907506418901	46611.3321033023	46611.3321033023	0.00798151622692716	0	288.15000000009	288.15000000009	4.4337866711E-10	364.873583510275	0	0	0.0483597586204941	0.00177251333567899	1E+060	1E+060	1E+060	1E+060	1E+060	1.440514E-14	0.0289651159	287.051224952979	15.0000000000927	1	1.77251333567899	1.46611332103302	205850.966627851	0	0	0	0	0	1.77251333567956	1.77251333567956	1.77251333567956	1.77251333567899	1.77251333567899	0	0	0	0	0	288564.777098078	0	0	0	0	0	0	0	11515.9222546401	-9212.73780371171	-2303.18445092793	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346502	0.0319260649077086	0	0	0.00798151622692716	146611.332103302	288564.777098078	146611.332103302	288564.777098078	4.19313617123027	288564.777098078	0.0399075811346502	-0.0399075811346502	146611.332103302	3.66084546274421	0.0319260649077086	0.0319260649077086	146611.332103302	288564.777098078	-0.0319260649077086	0.915211365686054	0.00798151622692716	146611.332103302	288564.777098078	-0.00798151622692716	0	0	288.150000000093	288.150000000093	288.150000000093	146611.332103302	288564.777098078	288.150000000093	146611.332103302	288564.777098078	288564.777098078	288564.777098078	288564.777098078	0.0399075811346502	-0.0319260649077086	-0.00798151622692716	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302	146611.332103302
	6.7	288.150000000088	146611.332103303	-1.88331466723E-09	1.7300587885635E-07	4.2109604692E-10	1.367656E-14	1.367655988E-11	-1.35075825793476E-06	-1.89136604013582E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077091	0	0	0	0	7.85398163397448E-05	-4.19313617123023	0	0	0.016504540511478	2.09524461594072	53388.6678966973	53388.6678966973	0.03990758113465	0	288.15	288.15	7.85398163397448E-05	-3.66084546274425	0	0	0.0180117487778893	1.49075064189011	46611.3321033027	46611.3321033027	0	288.150000000088	288.150000000088	1.96349540849362E-05	-0.915211365686062	0	0	0.00454411230833253	1.49075064189011	46611.3321033027	46611.3321033027	0.00798151622692727	0	288.150000000086	288.150000000086	4.2109604692E-10	364.873583510276	0	0	0.0483597586204941	0.00177251333567902	1E+060	1E+060	1E+060	1E+060	1E+060	1.367656E-14	0.0289651159	287.051224952979	15.0000000000881	1	1.77251333567902	1.46611332103303	205850.966627847	0	0	0	0	0	1.77251333567956	1.77251333567956	1.77251333567956	1.77251333567902	1.77251333567902	0	0	0	0	0	288564.777098073	0	0	0	0	0	0	0	11515.92225464	-9212.73780371169	-2303.18445092792	0	0	1	1	1	1	1	0	0	0	0	0	-0.03990758113465	0.0319260649077091	0	0	0.00798151622692727	146611.332103303	288564.777098073	146611.332103303	288564.777098073	4.19313617123023	288564.777098073	0.03990758113465	-0.03990758113465	146611.332103303	3.66084546274425	0.0319260649077091	0.0319260649077091	146611.332103303	288564.777098073	-0.0319260649077091	0.915211365686062	0.00798151622692727	146611.332103303	288564.777098073	-0.00798151622692727	0	0	288.150000000088	288.150000000088	288.150000000088	146611.332103303	288564.777098073	288.150000000088	146611.332103303	288564.777098073	288564.777098073	288564.777098073	288564.777098073	0.03990758113465	-0.0319260649077091	-0.00798151622692727	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303
	6.8	288.150000000083	146611.332103303	-1.78450035469E-09	1.653146331069E-07	4.0245140553E-10	1.297573E-14	1.29757316E-11	-1.2798862730265E-06	-1.79212928576836E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077095	0	0	0	0	7.85398163397448E-05	-4.1931361712302	0	0	0.016504540511478	2.09524461594073	53388.6678966969	53388.6678966969	0.0399075811346499	0	288.15	288.15	7.85398163397448E-05	-3.66084546274428	0	0	0.0180117487778892	1.49075064189013	46611.3321033031	46611.3321033031	0	288.150000000083	288.150000000083	1.96349540849362E-05	-0.91521136568607	0	0	0.00454411230833251	1.49075064189013	46611.3321033031	46611.3321033031	0.00798151622692738	0	288.150000000081	288.150000000081	4.0245140553E-10	364.873583510278	0	0	0.0483597586204941	0.00177251333567905	1E+060	1E+060	1E+060	1E+060	1E+060	1.297573E-14	0.0289651159	287.051224952979	15.0000000000835	1	1.77251333567905	1.46611332103303	205850.966627844	0	0	0	0	0	1.77251333567957	1.77251333567957	1.77251333567957	1.77251333567905	1.77251333567905	0	0	0	0	0	288564.777098069	0	0	0	0	0	0	0	11515.92225464	-9212.73780371167	-2303.18445092792	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346499	0.0319260649077095	0	0	0.00798151622692738	146611.332103303	288564.777098069	146611.332103303	288564.777098069	4.1931361712302	288564.777098069	0.0399075811346499	-0.0399075811346499	146611.332103303	3.66084546274428	0.0319260649077095	0.0319260649077095	146611.332103303	288564.777098069	-0.0319260649077095	0.91521136568607	0.00798151622692738	146611.332103303	288564.777098069	-0.00798151622692738	0	0	288.150000000083	288.150000000083	288.150000000083	146611.332103303	288564.777098069	288.150000000083	146611.332103303	288564.777098069	288564.777098069	288564.777098069	288564.777098069	0.0399075811346499	-0.0319260649077095	-0.00798151622692738	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303	146611.332103303
	6.9	288.150000000079	146611.332103304	-1.68798818417E-09	1.5415628318303E-07	3.7516656448E-10	1.224715E-14	1.224714774E-11	-1.21066543936103E-06	-1.69520451533243E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.03192606490771	0	0	0	0	7.85398163397448E-05	-4.19313617123017	0	0	0.0165045405114779	2.09524461594075	53388.6678966964	53388.6678966964	0.0399075811346497	0	288.15	288.15	7.85398163397448E-05	-3.66084546274432	0	0	0.0180117487778891	1.49075064189015	46611.3321033036	46611.3321033036	0	288.150000000079	288.150000000079	1.96349540849362E-05	-0.915211365686079	0	0	0.00454411230833248	1.49075064189015	46611.3321033036	46611.3321033036	0.00798151622692749	0	288.150000000077	288.150000000077	3.7516656448E-10	364.873583510279	0	0	0.0483597586204941	0.00177251333567909	1E+060	1E+060	1E+060	1E+060	1E+060	1.224715E-14	0.0289651159	287.051224952979	15.0000000000788	1	1.77251333567909	1.46611332103304	205850.966627841	0	0	0	0	0	1.77251333567957	1.77251333567957	1.77251333567957	1.77251333567909	1.77251333567909	0	0	0	0	0	288564.777098064	0	0	0	0	0	0	0	11515.92225464	-9212.73780371166	-2303.18445092791	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346497	0.03192606490771	0	0	0.00798151622692749	146611.332103304	288564.777098064	146611.332103304	288564.777098064	4.19313617123017	288564.777098064	0.0399075811346497	-0.0399075811346497	146611.332103304	3.66084546274432	0.03192606490771	0.03192606490771	146611.332103304	288564.777098064	-0.03192606490771	0.915211365686079	0.00798151622692749	146611.332103304	288564.777098064	-0.00798151622692749	0	0	288.150000000079	288.150000000079	288.150000000079	146611.332103304	288564.777098064	288.150000000079	146611.332103304	288564.777098064	288564.777098064	288564.777098064	288564.777098064	0.0399075811346497	-0.03192606490771	-0.00798151622692749	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304
	7	288.150000000074	146611.332103304	-1.58917387162E-09	1.4646503743358E-07	3.5652192309E-10	1.154632E-14	1.154631946E-11	-1.13979345445279E-06	-1.59596776096499E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077104	0	0	0	0	7.85398163397448E-05	-4.19313617123014	0	0	0.0165045405114778	2.09524461594077	53388.667896696	53388.667896696	0.0399075811346496	0	288.15	288.15	7.85398163397448E-05	-3.66084546274435	0	0	0.018011748777889	1.49075064189016	46611.332103304	46611.332103304	0	288.150000000074	288.150000000074	1.96349540849362E-05	-0.915211365686087	0	0	0.00454411230833246	1.49075064189016	46611.332103304	46611.332103304	0.0079815162269276	0	288.150000000072	288.150000000072	3.5652192309E-10	364.87358351028	0	0	0.0483597586204941	0.00177251333567912	1E+060	1E+060	1E+060	1E+060	1E+060	1.154632E-14	0.0289651159	287.051224952979	15.0000000000742	1	1.77251333567912	1.46611332103304	205850.966627838	0	0	0	0	0	1.77251333567958	1.77251333567958	1.77251333567958	1.77251333567912	1.77251333567912	0	0	0	0	0	288564.77709806	0	0	0	0	0	0	0	11515.9222546399	-9212.73780371164	-2303.18445092791	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346496	0.0319260649077104	0	0	0.0079815162269276	146611.332103304	288564.77709806	146611.332103304	288564.77709806	4.19313617123014	288564.77709806	0.0399075811346496	-0.0399075811346496	146611.332103304	3.66084546274435	0.0319260649077104	0.0319260649077104	146611.332103304	288564.77709806	-0.0319260649077104	0.915211365686087	0.0079815162269276	146611.332103304	288564.77709806	-0.0079815162269276	0	0	288.150000000074	288.150000000074	288.150000000074	146611.332103304	288564.77709806	288.150000000074	146611.332103304	288564.77709806	288564.77709806	288564.77709806	288564.77709806	0.0399075811346496	-0.0319260649077104	-0.0079815162269276	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304
	7.1	288.15000000007	146611.332103304	-1.48836923208E-09	1.3749070486779E-07	3.3469405025E-10	1.081774E-14	1.08177356E-11	-1.06749395948713E-06	-1.49473217073725E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077109	0	0	0	0	7.85398163397448E-05	-4.1931361712301	0	0	0.0165045405114778	2.09524461594078	53388.6678966956	53388.6678966956	0.0399075811346494	0	288.15	288.15	7.85398163397448E-05	-3.66084546274438	0	0	0.0180117487778889	1.49075064189018	46611.3321033044	46611.3321033044	0	288.15000000007	288.15000000007	1.96349540849362E-05	-0.915211365686095	0	0	0.00454411230833243	1.49075064189018	46611.3321033044	46611.3321033044	0.00798151622692771	0	288.150000000068	288.150000000068	3.3469405025E-10	364.873583510281	0	0	0.0483597586204941	0.00177251333567915	1E+060	1E+060	1E+060	1E+060	1E+060	1.081774E-14	0.0289651159	287.051224952979	15.0000000000696	1	1.77251333567915	1.46611332103304	205850.966627834	0	0	0	0	0	1.77251333567958	1.77251333567958	1.77251333567958	1.77251333567916	1.77251333567916	0	0	0	0	0	288564.777098055	0	0	0	0	0	0	0	11515.9222546399	-9212.73780371161	-2303.1844509279	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346494	0.0319260649077109	0	0	0.00798151622692771	146611.332103304	288564.777098055	146611.332103304	288564.777098055	4.1931361712301	288564.777098055	0.0399075811346494	-0.0399075811346494	146611.332103304	3.66084546274438	0.0319260649077109	0.0319260649077109	146611.332103304	288564.777098055	-0.0319260649077109	0.915211365686095	0.00798151622692771	146611.332103304	288564.777098055	-0.00798151622692771	0	0	288.15000000007	288.15000000007	288.15000000007	146611.332103304	288564.777098055	288.15000000007	146611.332103304	288564.777098055	288564.777098055	288564.777098055	288564.777098055	0.0399075811346494	-0.0319260649077109	-0.00798151622692771	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304	146611.332103304
